data_source,data_source_type,model_name,model_architecture,precision,params_billion,tp,pp,dp,gpu_model,gpu_count_total,gpu_mem_gb,num_nodes,gpus_per_node,interconnect,cloud,region,instance_type,price_per_instance_hour_usd,runtime_stack,task_type,request_pattern,num_requests,max_num_seqs,input_len_tokens_min,input_len_tokens_max,input_len_tokens_avg,input_len_tokens_fixed,output_len_tokens_min,output_len_tokens_max,output_len_tokens_avg,output_len_tokens_fixed,tokens_per_sec_total,tokens_per_sec_per_gpu,tokens_per_sec_prefill,tokens_per_sec_decode,ttft_ms_p50,ttft_ms_p95,ttft_ms_p99,tpot_ms_p50,tpot_ms_p95,tpot_ms_p99,e2e_ms_p50,e2e_ms_p95,e2e_ms_p99,total_cost_usd,cost_per_1m_tokens_total_usd,cost_per_1m_tokens_prefill_usd,cost_per_1m_tokens_decode_usd,is_lmcache,is_continuous_batching,kv_offload_target,cuda_graphs,spec_decode,prefill_decode_ratio,batch_size,model_config_json
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,2.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,324.8956026456128,40.6119503307016,13318.21369014431,65.81996891844975,76.88718801364303,,,30.385915290813628,,,3939.727067947388,,,,,,,,,,,,4.0,2.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,2.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,326.11223691767447,40.76402961470931,13159.29142017573,66.09024801586516,77.81574002001435,,,30.261650697995474,,,3925.029039382935,,,,,,,,,,,,4.0,2.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,2.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,332.13378348591345,41.51672293573918,13421.833728276582,67.30543045467638,76.29359897691756,,,29.71528428670855,,,3853.8687229156494,,,,,,,,,,,,4.0,2.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,2.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,330.1691659778801,41.27114574723501,13020.583327966247,66.93718283836077,78.64471001084894,,,29.8787596847268,,,3876.800537109375,,,,,,,,,,,,4.0,2.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,418.8332354260527,52.354154428256585,7015.67808427141,87.35180566632266,291.9176130089909,,,45.79184104424469,,,6112.217903137207,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,417.5148061890261,52.18935077362826,6981.690590765126,87.08359152930826,293.338694027625,,,45.93287816630515,,,6131.519079208374,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,418.45742111194266,52.30717763899283,7006.874294885865,87.27621364360566,292.284392984584,,,45.83150245648933,,,6117.707252502441,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,419.62160648592413,52.45270081074052,7041.591506684176,87.50843148230275,290.84334103390574,,,45.70988111938606,,,6100.73447227478,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,420.1612343595624,52.5201542949453,7004.469307994088,87.65003745114348,292.3847489291802,,,45.63603298206938,,,6092.8990840911865,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,616.5345424756346,77.06681780945432,15433.288092631408,126.53592932806919,132.70017300965264,,,31.61157484076492,,,4152.240991592407,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,615.9667389769797,76.99584237212247,15378.01157412682,126.4257161554661,133.17716598976403,,,31.63913261983177,,,4156.068563461304,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,613.2712649539376,76.6589081192422,15441.50419545103,125.84082368925743,132.62956601101905,,,31.786187365376133,,,4174.335479736328,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,610.2863454075937,76.28579317594921,15526.519985564973,125.18046782207401,131.903350003995,,,31.95386684195352,,,4194.752216339111,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,4.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,609.5238026037239,76.19047532546548,15440.209189254783,125.04318802086269,132.6406899606809,,,31.988947685279943,,,4200.000047683716,,,,,,,,,,,,4.0,4.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,770.0612977046297,96.25766221307872,5430.79424637989,172.58509144374196,754.2174890404567,,,46.35394594676089,,,6648.8213539123535,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,776.0668653461155,97.00835816826444,5335.986347380278,174.50164173173377,767.6181559218094,,,45.84484088865263,,,6597.36967086792,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,766.765850563321,95.84573132041513,5327.595278050216,172.1725914854019,768.82716990076,,,46.46500311681898,,,6677.397012710571,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,759.3509693865193,94.91887117331491,5402.219018793382,169.99469887301254,758.2069489872083,,,47.06029101516905,,,6742.600202560425,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,761.4708786320355,95.18385982900443,5294.128730989415,170.97949417397717,773.6872690729797,,,46.789236561079896,,,6723.829030990601,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1162.2301957443271,145.2787744680409,10756.274698907218,252.88559651570486,380.8009849744849,,,31.634858253001287,,,4405.323505401611,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1121.1850496731831,140.1481312091479,11240.125426727149,242.15780499750065,364.4087449647486,,,33.036308699951135,,,4566.596746444702,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1132.268260884397,141.53353261054963,11021.706307831095,245.18514592976516,371.6302980319597,,,32.628404015517525,,,4521.896600723267,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1136.3776534223377,142.04720667779222,11032.612267165649,246.12540173017862,371.262934000697,,,32.503755986837184,,,4505.544424057007,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,H100,8.0,80.0,,,NVLink,,,DGX-H100,,splitwise-sim profiling,batched,,,8.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1134.7205129070883,141.84006411338603,10240.779425219192,247.46603155062985,399.9695560196415,,,32.327669174923734,,,4512.124300003052,,,,,,,,,,,,4.0,8.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,16.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1220.223942771601,152.52799284645013,4150.454420606755,317.2376012860655,1973.7597790081047,,,50.43538324314896,,,8391.902208328247,,,,,,,,,,,,4.0,16.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
splitwise,measured,meta-llama/Llama-2-70b-hf,LlamaForCausalLM,fp16,68.97795072,8,1,,A100,8.0,80.0,,,NVLink,,,DGX-A100,,splitwise-sim profiling,batched,,,16.0,512.0,512.0,512.0,512.0,128.0,128.0,128.0,128.0,1198.4357367496295,149.8044670937037,3874.861031863096,316.6340461653733,2114.1403350047767,,,50.53152114805568,,,8544.471502304077,,,,,,,,,,,,4.0,16.0,"{""_name_or_path"":""meta-llama/Llama-2-70b-hf"",""architectures"":[""LlamaForCausalLM""],""bos_token_id"":1,""eos_token_id"":2,""hidden_act"":""silu"",""hidden_size"":8192,""initializer_range"":0.02,""intermediate_size"":28672,""max_position_embeddings"":4096,""model_type"":""llama"",""num_attention_heads"":64,""num_hidden_layers"":80,""num_key_value_heads"":8,""pretraining_tp"":1,""rms_norm_eps"":1e-05,""rope_scaling"":null,""tie_word_embeddings"":false,""torch_dtype"":""float16"",""transformers_version"":""4.32.0.dev0"",""use_cache"":true,""vocab_size"":32000}"
